track_name,track_uri,rank,track_name1,first_artist,second_artist,year,track_name2,track_uri1,track_match,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri2,duration_ms,time_signature,key_mode
Im A Fool,54eajp10qPgjUCiD2Ds9jk,97,Im a Fool,"Dino, Desi & Billy
",NA,1965,NA,NA,TRUE,0.606,0.587,G,-13.501,major,0.0362,0.213,7.18e-6,0.0759,0.931,130.443,54eajp10qPgjUCiD2Ds9jk,169667,4,G major
The Boy from New York City,6HXiCCertmHIfuVHDdZ8QG,98,The Boy from New York City,"The Ad Libs
",NA,1965,NA,NA,TRUE,0.484,0.789,B,-5.942,major,0.0731,0.752,0,0.118,0.778,148.649,6HXiCCertmHIfuVHDdZ8QG,185e3,4,B major
Keep Searchin Well Follow The Sun,6IW5U4H5EkzznI0fCWlbzR,99,Keep Searchin Well Follow the Sun,"Del Shannon
",NA,1965,NA,NA,TRUE,0.624,0.758,G,-7.232,minor,0.0769,0.402,3.4e-4,0.415,0.398,140.653,6IW5U4H5EkzznI0fCWlbzR,138320,4,G minor
How Sweet It Is To Be Loved By You,2zF8ro2hX0aEYaqXQdEKW1,100,How Sweet It Is To Be Loved by You,"Marvin Gaye
",NA,1965,NA,NA,TRUE,0.666,0.499,C,-10.104,major,0.0354,0.313,3.65e-6,0.0789,0.961,109.772,2zF8ro2hX0aEYaqXQdEKW1,177773,4,C major
The Ballad of the Green Berets In the Style of Ssgt Barry Sadler Karaoke Version,3HdMivRt2YEjBvh2vINpzI,1,Ballad of the Green Berets,"SSgt. Barry Sadler
",NA,1966,NA,NA,TRUE,0.589,0.362,C,-12.348,major,0.0359,0.142,0.821,0.197,0.538,83.965,3HdMivRt2YEjBvh2vINpzI,148257,4,C major
Cherish,5fmtvzDvwlfvNjdNrOj8TA,2,Cherish,"The Association
",NA,1966,NA,NA,TRUE,0.494,0.407,F,-14.463,major,0.0345,0.726,0,0.116,0.555,110.13,5fmtvzDvwlfvNjdNrOj8TA,205693,4,F major
Youre My Soul And Inspiration,5ZHOiRqKOzgFMfMAu8cwzp,3,Youre My Soul and Inspiration,"The Righteous Brothers
",NA,1966,NA,NA,TRUE,0.166,0.433,B,-12.048,major,0.0467,0.732,1.04e-6,0.227,0.277,187.437,5ZHOiRqKOzgFMfMAu8cwzp,201533,4,B major
Reach Out Ill Be There,2VwRmAIjgmwNPDh4eMK1EH,4,Reach Out Ill Be There,"Four Tops
",NA,1966,NA,NA,TRUE,0.628,0.805,D#,-3.414,minor,0.0329,0.0776,0,0.283,0.744,119.56,2VwRmAIjgmwNPDh4eMK1EH,182067,4,D# minor
96 Tears,4PEeZ2U4UfP2Jo8EtIOjus,5,96 Tears,"? and the Mysterians
",NA,1966,NA,NA,TRUE,0.653,0.572,G,-5.892,major,0.0351,0.0609,2.54e-5,0.0903,0.838,123.623,4PEeZ2U4UfP2Jo8EtIOjus,176867,4,G major
Last Train To Clarksville  2006 Remastered Original Stereo Version,3h4t9qpFktohHeUQc3hZCa,6,Last Train to Clarksville,"The Monkees
",NA,1966,NA,NA,TRUE,0.239,0.618,C,-8.464,major,0.033,0.0305,0,0.721,0.683,197.499,3h4t9qpFktohHeUQc3hZCa,164093,4,C major
Monday Monday  Single Version,3EFb1qDgIqf9MegIryKtDj,7,Monday Monday,"The Mamas & the Papas
",NA,1966,NA,NA,TRUE,0.485,0.479,C#,-9.439,major,0.0279,0.71,0,0.55,0.67,109.882,3EFb1qDgIqf9MegIryKtDj,208293,4,C# major
You Cant Hurry Love,1OppEieGNdItZbE14gLBEv,8,You Cant Hurry Love,"The Supremes
",NA,1966,NA,NA,TRUE,0.486,0.725,A#,-9.263,major,0.0661,0.344,0,0.0831,0.694,193.249,1OppEieGNdItZbE14gLBEv,167933,4,A# major
The Poor Side Of Town,2kt0TS6sYxz25uze84l5Oq,9,Poor Side of Town,"Johnny Rivers
",NA,1966,NA,NA,TRUE,0.424,0.487,F#,-11.956,minor,0.0323,0.748,4.01e-6,0.346,0.445,103.399,2kt0TS6sYxz25uze84l5Oq,217133,4,F# minor
California Dreamin  Single Version,4s6LhHAV5SEsOV0lC2tjvJ,10,California Dreamin,"The Mamas & the Papas
",NA,1966,NA,NA,TRUE,0.552,0.616,C#,-9.785,minor,0.0346,0.352,0,0.0501,0.667,112.442,4s6LhHAV5SEsOV0lC2tjvJ,162373,4,C# minor
Summer in the City  Remastered,7AzFID6u1b3zIWbd9pb8Dk,11,Summer In The City,"The Lovin' Spoonful
",NA,1966,NA,NA,TRUE,0.423,0.681,A#,-9.756,major,0.0397,0.0592,1.77e-4,0.0889,0.559,110.461,7AzFID6u1b3zIWbd9pb8Dk,160307,4,A# major
Born Free,1C0932MrLNcbw6nmu8wyfl,12,Born Free,"Roger Williams
",NA,1966,NA,NA,TRUE,0.612,0.627,C,-8.64,major,0.0347,0.583,1.03e-5,0.1,0.468,118.132,1C0932MrLNcbw6nmu8wyfl,142613,4,C major
These Boots Are Made For Walkin,2nwCO1PqpvyoFIvq3Vrj8N,13,These Boots Are Made for Walkin,"Nancy Sinatra
",NA,1966,NA,NA,TRUE,0.74,0.392,A,-11.996,major,0.0824,0.483,1.11e-6,0.0965,0.387,82.742,2nwCO1PqpvyoFIvq3Vrj8N,166008,4,A major
What Becomes Of The Brokenhearted,2d8sMU2oaJ7pjnoeGQrQDL,14,What Becomes of the Brokenhearted,"Jimmy Ruffin
",NA,1966,NA,NA,TRUE,0.654,0.546,D,-9.017,minor,0.0242,0.683,0,0.243,0.704,97.514,2d8sMU2oaJ7pjnoeGQrQDL,181760,4,D minor
Strangers In The Night,74VR3AkGPhbYXnxcOYa16x,15,Strangers in the Night,"Frank Sinatra
",NA,1966,NA,NA,TRUE,0.229,0.494,F,-8.22,major,0.0311,0.638,0,0.217,0.526,80.092,74VR3AkGPhbYXnxcOYa16x,157867,4,F major
We Can Work It Out  Remastered 2015,1hTUFqJuQAMjXVGwUPWDqi,16,We Can Work It Out,"The Beatles
",NA,1966,NA,NA,TRUE,0.378,0.677,D,-8.63,major,0.0298,0.0635,0,0.183,0.648,106.071,1hTUFqJuQAMjXVGwUPWDqi,135693,4,D major
Good Lovin  Single Version,0XnhQGfqfi5CnZXcONJuI5,17,Good Lovin,"The Young Rascals
",NA,1966,NA,NA,TRUE,0.252,0.507,D,-13.337,major,0.0442,0.00206,5.7e-4,0.325,0.816,196.494,0XnhQGfqfi5CnZXcONJuI5,150907,4,D major
Hanky Panky  Single Version,3uqEiaO6MUoM89nLSIs05c,19,Hanky Panky,"Tommy James and the Shondells
",NA,1966,NA,NA,TRUE,0.646,0.911,G,-6.228,minor,0.101,0.411,4.84e-4,0.115,0.895,126.122,3uqEiaO6MUoM89nLSIs05c,171688,4,G minor
When A Man Loves A Woman,51FpzuGkRYXFgsE2zXt9av,20,When a Man Loves a Woman,"Percy Sledge
",NA,1966,NA,NA,TRUE,0.516,0.15,C#,-20.41,major,0.0272,0.13,0.0755,0.122,0.206,97.398,51FpzuGkRYXFgsE2zXt9av,173867,3,C# major
Paint It Black,63T7DJ1AFDD6Bn8VzG6JE8,21,Paint It Black,"The Rolling Stones
",NA,1966,NA,NA,TRUE,0.469,0.8,F,-9.241,minor,0.11,0.0601,0.0033,0.393,0.591,158.716,63T7DJ1AFDD6Bn8VzG6JE8,202267,4,F minor
My Love,2j1GzI1DwpEado5Rjw0wxk,22,My Love,"Petula Clark
",NA,1966,NA,NA,TRUE,0.513,0.861,A,-6.446,major,0.0402,0.681,3.94e-5,0.29,0.951,173.72,2j1GzI1DwpEado5Rjw0wxk,164133,4,A major
Lightnin Strikes,25fT8QmhiA6f89diSeVbXa,23,Lightnin Strikes,"Lou Christie
",NA,1966,NA,NA,TRUE,0.608,0.659,D#,-7.116,major,0.0517,0.577,2.08e-6,0.148,0.767,134.066,25fT8QmhiA6f89diSeVbXa,179e3,4,D# major
Wild Thing,0D9J4MkQVyn1690CBqLx4u,24,Wild Thing,"The Troggs
",NA,1966,NA,NA,TRUE,0.458,0.853,A,-8.575,major,0.139,0.741,0.0215,0.0851,0.671,202.509,0D9J4MkQVyn1690CBqLx4u,158640,4,A major
Kicks,1G5oulnmwAxC8P0STRf1F3,25,Kicks,"Paul Revere & the Raiders
",NA,1966,NA,NA,TRUE,0.548,0.698,G#,-8.185,major,0.0386,0.0776,2.26e-6,0.318,0.62,131.172,1G5oulnmwAxC8P0STRf1F3,147627,4,G# major
Sunshine Superman,4RGxUjaCmVtD30pIhtEi7w,26,Sunshine Superman,"Donovan
",NA,1966,NA,NA,TRUE,0.629,0.677,C#,-7.239,major,0.0299,0.122,9.72e-6,0.0962,0.627,132.783,4RGxUjaCmVtD30pIhtEi7w,195e3,4,C# major
Sunny,4vju55Ag7apDL2CfotuE7Q,27,Sunny,"Bobby Hebb
",NA,1966,NA,NA,TRUE,0.711,0.347,E,-10.955,minor,0.0394,0.93,0.0134,0.403,0.661,128.474,4vju55Ag7apDL2CfotuE7Q,165067,4,E minor
Paperback Writer  Remastered 2015,0Ui8KPWZbJJQ2Y0CIQuVqX,28,Paperback Writer,"The Beatles
",NA,1966,NA,NA,TRUE,0.472,0.856,G,-6.03,major,0.0562,0.147,2.78e-6,0.595,0.841,78.696,0Ui8KPWZbJJQ2Y0CIQuVqX,138200,4,G major
See You In September,2caREKLVN9PbVDe9EPzXjc,29,See You In September,"The Happenings
",NA,1966,NA,NA,TRUE,0.519,0.422,E,-8.732,major,0.0282,0.864,0,0.332,0.803,128.956,2caREKLVN9PbVDe9EPzXjc,147227,4,E major
You Keep Me Hangin On,4a01ClusxuZiloOK5UgLUn,30,You Keep Me Hangin On,"The Supremes
",NA,1966,NA,NA,TRUE,0.681,0.627,G#,-6.866,minor,0.0415,0.333,0,0.0698,0.808,127.664,4a01ClusxuZiloOK5UgLUn,163280,4,G# minor
Lil Red Riding Hood,75ja6Snxig5H3TMUEiQz5U,31,Lil Red Riding Hood,"Sam the Sham and the Pharaohs
",NA,1966,NA,NA,TRUE,0.661,0.394,D,-11.893,major,0.0333,0.709,0,0.0997,0.524,122.383,75ja6Snxig5H3TMUEiQz5U,162960,4,D major
Devil with a Blue Dress On  Good Golly Miss Molly In the Style of Mitch Ryder  The Detroit Wheels  Demo Vocal Version,6KhODjvENqdzpdgAVPLKuQ,32,Devil with a Blue Dress OnGood Golly Miss Molly,"Mitch Ryder & the Detroit Wheels
",NA,1966,NA,NA,TRUE,0.663,0.688,F,-10.407,minor,0.181,0.0742,0.231,0.0565,0.828,142.951,6KhODjvENqdzpdgAVPLKuQ,128566,4,F minor
Good Vibrations,5t9KYe0Fhd5cW6UYT4qP8f,33,Good Vibrations,"The Beach Boys
",NA,1966,NA,NA,TRUE,0.396,0.473,A#,-7.67,minor,0.0345,0.326,1.24e-4,0.109,0.385,133.449,5t9KYe0Fhd5cW6UYT4qP8f,219027,4,A# minor
A Groovy Kind Of Love,2xzkdWhWEm9r4laA0mbxtA,34,A Groovy Kind of Love,"The Mindbenders
",NA,1966,NA,NA,TRUE,0.462,0.639,A,-6.775,major,0.0273,0.448,0,0.162,0.738,97.025,2xzkdWhWEm9r4laA0mbxtA,120373,4,A major
You Dont Have To Say You Love Me,0q8nQ0H4ad4KYcZdrTZPux,35,You Dont Have To Say You Love Me,"Dusty Springfield
",NA,1966,NA,NA,TRUE,0.323,0.517,D,-9.08,minor,0.0341,0.379,0,0.0748,0.63,112.09,0q8nQ0H4ad4KYcZdrTZPux,170440,3,D minor
Cool Jerk,1CQHMHRCDs1qioeseVTbaR,36,Cool Jerk,"The Capitols
",NA,1966,NA,NA,TRUE,0.704,0.574,A#,-14.524,minor,0.0611,0.339,0,0.0705,0.763,83.955,1CQHMHRCDs1qioeseVTbaR,166747,4,A# minor
Born A Woman,5KEnvHcFjvt3ZVy2yPuMo6,37,Born a Woman,"Sandy Posey
",NA,1966,NA,NA,TRUE,0.75,0.456,C,-9.47,major,0.029,0.685,1.03e-6,0.134,0.939,114.501,5KEnvHcFjvt3ZVy2yPuMo6,120453,4,C major
Red Rubber Ball,6DuLN8tFW0DkH9wsbTHZsX,38,Red Rubber Ball,"The Cyrkle
",NA,1966,NA,NA,TRUE,0.644,0.459,A,-11.702,major,0.0322,0.657,0,0.0876,0.852,92.801,6DuLN8tFW0DkH9wsbTHZsX,137493,4,A major
BABY,35w6fQ0Wnuv7aIryRx7gTq,39,BABY,"Carla Thomas
",NA,1966,NA,NA,TRUE,0.74,0.301,G#,-11.975,major,0.0467,0.428,0,0.0782,0.669,113.61,35w6fQ0Wnuv7aIryRx7gTq,177e3,4,G# major
Walk Away Renee,4wfK7KMFTFMNDDfKDe1aWi,40,Walk Away Renée,"The Left Banke
",NA,1966,NA,NA,TRUE,0.472,0.444,A,-11.75,major,0.0293,0.229,0,0.306,0.569,118.281,4wfK7KMFTFMNDDfKDe1aWi,162907,4,A major
Daydream,3c06k9x6MHHdPQi3ix68yF,41,Daydream,"The Lovin' Spoonful
",NA,1966,NA,NA,TRUE,0.822,0.332,C#,-11.369,major,0.0506,0.834,0,0.11,0.834,110.802,3c06k9x6MHHdPQi3ix68yF,139093,4,C# major
Time Wont Let Me,7i4rIZqwNg4wtmYO6SDKru,42,Time Wont Let Me,"The Outsiders
",NA,1966,NA,NA,TRUE,0.438,0.425,B,-20.396,minor,0.0307,0.35,4.03e-5,0.48,0.841,150.239,7i4rIZqwNg4wtmYO6SDKru,181733,4,B minor
Hooray For Hazel,41IOFD9RMoMGOliWjUYJdG,43,Hooray for Hazel,"Tommy Roe
",NA,1966,NA,NA,TRUE,0.72,0.555,A,-13.236,major,0.0381,0.122,0,0.0546,0.936,115.986,41IOFD9RMoMGOliWjUYJdG,151040,4,A major
Sweet Pea,6huU7kH11qu59yPeKwERsL,44,Sweet Pea,"Tommy Roe
",NA,1966,NA,NA,TRUE,0.651,0.554,E,-12.327,major,0.0364,0.0733,1.97e-6,0.0676,0.963,119.279,6huU7kH11qu59yPeKwERsL,134893,4,E major
Bus Stop  1997 Remastered Version,0K3i1MJwU4v0Aq0VdYZnPg,45,Bus Stop,"The Hollies
",NA,1966,NA,NA,TRUE,0.625,0.76,E,-5.591,minor,0.0388,0.0614,0,0.116,0.697,136.541,0K3i1MJwU4v0Aq0VdYZnPg,175160,4,E minor
Im Your Puppet,6H8WMHCov3QGaPLbpOMpcJ,46,Im Your Puppet,"James & Bobby Purify
",NA,1966,NA,NA,TRUE,0.706,0.516,A#,-8.378,major,0.032,0.103,0.00107,0.551,0.748,94.428,6H8WMHCov3QGaPLbpOMpcJ,179960,4,A# major
Im so Lonesome I Could Cry  Rerecorded,6EqOeobFFnuUELLjSIY0oN,47,Im So Lonesome I Could Cry,"B. J. Thomas
",NA,1966,NA,NA,TRUE,0.601,0.355,G,-9.259,major,0.0279,0.0842,9.46e-6,0.0978,0.301,79.976,6EqOeobFFnuUELLjSIY0oN,189840,3,G major
Aint Too Proud To Beg,4CoGNqLap7UGU5Q3VdKug0,48,Aint Too Proud to Beg,"The Temptations
",NA,1966,NA,NA,TRUE,0.769,0.645,C,-6.739,major,0.0434,0.479,0,0.137,0.943,118.411,4CoGNqLap7UGU5Q3VdKug0,156173,4,C major
Dirty Water,11sGMdEqalkocgfOKFfQdI,49,Dirty Water,"The Standells
",NA,1966,NA,NA,TRUE,0.665,0.712,E,-8.579,major,0.0395,0.042,0,0.0943,0.815,143.026,11sGMdEqalkocgfOKFfQdI,167e3,4,E major
Elusive Butterfly,226EXK5tPVsqaZ2y9RACR0,50,Elusive Butterfly,"Bob Lind
",NA,1966,NA,NA,TRUE,0.577,0.621,D#,-8.217,major,0.0262,0.099,0,0.0945,0.78,94.982,226EXK5tPVsqaZ2y9RACR0,168533,4,D# major
I Am a Rock,0byOqNZN9ailhoORv5Ps0Z,51,I Am a Rock,"Simon & Garfunkel
",NA,1966,NA,NA,TRUE,0.66,0.611,C,-10.309,major,0.0392,0.423,1.11e-5,0.107,0.749,113.898,0byOqNZN9ailhoORv5Ps0Z,169520,4,C major
Crying Time,6Oq6Ikkkutg7DWqZdJ5pBm,52,Crying Time,"Ray Charles
",NA,1966,NA,NA,TRUE,0.529,0.462,G,-5.915,major,0.0326,0.614,1.65e-5,0.143,0.331,102.119,6Oq6Ikkkutg7DWqZdJ5pBm,192187,3,G major
Secret Agent Man,2BlaUfBTbWG50DoZHBD1uV,53,Secret Agent Man,"Johnny Rivers
",NA,1966,NA,NA,TRUE,0.54,0.434,E,-16.707,minor,0.0476,0.0317,0.0145,0.921,0.929,163.124,2BlaUfBTbWG50DoZHBD1uV,185493,4,E minor
The Sound of Silence,2LkaNhCrNVmcYgXJeLVmsw,54,The Sound of Silence,"Simon & Garfunkel
",NA,1966,NA,NA,TRUE,0.435,0.456,F#,-10.305,major,0.0279,0.136,1.62e-6,0.124,0.529,107.529,2LkaNhCrNVmcYgXJeLVmsw,185440,4,F# major
Lady Godiva,1nneC7m6oPIo1JuCXPZyHa,55,Lady Godiva,"Peter and Gordon
",NA,1966,NA,NA,TRUE,0.633,0.486,F,-9.518,minor,0.0319,0.77,0,0.0536,0.766,124.69,1nneC7m6oPIo1JuCXPZyHa,147040,4,F minor
Homeward Bound,03VXrViYqJpdhuBEV0p0ak,56,Homeward Bound,"Simon & Garfunkel
",NA,1966,NA,NA,TRUE,0.485,0.38,D#,-11.773,major,0.034,0.829,0,0.103,0.531,92.933,03VXrViYqJpdhuBEV0p0ak,149613,4,D# major
Did You Ever Have to Make up Your Mind,06YcuDoEZvMcxgzvtzJTz4,57,Did You Ever Have to Make Up Your Mind,"The Lovin' Spoonful
",NA,1966,NA,NA,TRUE,0.789,0.501,G,-9.064,major,0.0342,0.761,0,0.181,0.945,120.214,06YcuDoEZvMcxgzvtzJTz4,119373,4,G major
Barefootin,7ggOcfcCbyX8IWIWPEdT1x,58,Barefootin,"Robert Parker
",NA,1966,NA,NA,TRUE,0.734,0.477,F#,-10.822,major,0.0485,0.409,6.62e-4,0.0768,0.939,145.188,7ggOcfcCbyX8IWIWPEdT1x,157173,4,F# major
Uptight Everythings Alright,0Hw6SCrtU9pFCjgAONpnGZ,59,Uptight Everythings Alright,"Stevie Wonder
",NA,1966,NA,NA,TRUE,0.598,0.646,F#,-9.769,major,0.0309,0.179,0,0.141,0.929,133.287,0Hw6SCrtU9pFCjgAONpnGZ,174400,4,F# major
Bang Bang My Baby Shot Me Down 1990  Remastered,6LLK7hZgXFYi5Jk4oRQvAl,60,Bang Bang My Baby Shot Me Down,"Cher
",NA,1966,NA,NA,TRUE,0.418,0.382,G,-12.789,minor,0.0294,0.223,6.74e-6,0.211,0.873,167.049,6LLK7hZgXFYi5Jk4oRQvAl,166173,4,G minor
Sloop John B  1996  Remaster,2ULL3VZf4WwBKO4vjwT7Bg,61,Sloop John B,"The Beach Boys
",NA,1966,NA,NA,TRUE,0.567,0.745,G#,-5.423,major,0.0264,0.402,0,0.0873,0.903,125.575,2ULL3VZf4WwBKO4vjwT7Bg,180133,4,G# major
19th Nervous Breakdown,21ElXnithj4MX8E4rg5lh8,62,19th Nervous Breakdown,"The Rolling Stones
",NA,1966,NA,NA,TRUE,0.493,0.824,E,-7.154,major,0.0394,0.0162,0.0856,0.258,0.825,96.618,21ElXnithj4MX8E4rg5lh8,236400,4,E major
Wipe Out,4anUinKv803lyDD1vaSXhU,63,Wipe Out,"The Surfaris
",NA,1966,NA,NA,TRUE,0.352,0.613,C,-13.642,major,0.0398,0.38,0.776,0.429,0.52,152.437,4anUinKv803lyDD1vaSXhU,157760,4,C major
Psychotic Reaction,5JcaA4A9ZoXthwEnxOxWvP,64,Psychotic Reaction,"Count Five
",NA,1966,NA,NA,TRUE,0.346,0.75,B,-6.619,major,0.103,2.42e-4,0.0119,0.271,0.667,165.036,5JcaA4A9ZoXthwEnxOxWvP,185524,4,B major
Beauty Is Only Skin Deep  Single VersionMono,2WA2CMuyc45avVfuReG7cE,65,Beauty Is Only Skin Deep,"The Temptations
",NA,1966,NA,NA,TRUE,0.654,0.535,C,-9.07,major,0.0604,0.465,0,0.343,0.777,119.831,2WA2CMuyc45avVfuReG7cE,142133,4,C major
No Matter What Shape Your Stomachs In  Original Hit Version,5DkgAX62bM7gwYpOGtOGfK,66,No Matter What Shape Your Stomachs In,"The T-Bones
",NA,1966,NA,NA,TRUE,0.786,0.803,C,-12.7,major,0.0313,0.257,0.793,0.044,0.964,125.841,5DkgAX62bM7gwYpOGtOGfK,136853,4,C major
Just Like Me,0uHCSrV4jy7psUhU6zAZ8O,67,Just Like Me,"Paul Revere & the Raiders
",NA,1966,NA,NA,TRUE,0.673,0.806,C,-7.706,major,0.0412,0.359,1.09e-5,0.166,0.929,126.058,0uHCSrV4jy7psUhU6zAZ8O,153240,4,C major
Love Makes The World Go Round  ReRecording,4Y7l1eia6itAEAdkxjOlox,68,Love Makes the World Go Round,"Deon Jackson
",NA,1966,NA,NA,TRUE,0.628,0.288,F,-14.768,minor,0.0677,0.906,0,0.254,0.585,119.131,4Y7l1eia6itAEAdkxjOlox,148240,4,F minor
Pied Piper,4mCwQPNBK4HgMWaHOQbJ15,69,The Pied Piper,"Crispian St. Peters
",NA,1966,NA,NA,TRUE,0.746,0.679,B,-8.975,major,0.052,0.226,0,0.0959,0.963,125.112,4mCwQPNBK4HgMWaHOQbJ15,153493,4,B major
Coming On Strong,3IVYAkuJ62oqVCy17YMGuX,70,Coming On Strong,"Brenda Lee
",NA,1966,NA,NA,TRUE,0.492,0.394,C,-12.889,major,0.0465,0.327,0,0.533,0.766,149.655,3IVYAkuJ62oqVCy17YMGuX,122307,4,C major
Somewhere My Love Laras Theme from Doctor Zhivago,1IYn7ytdb8byvHKS7S3Cat,71,Somewhere My Love,"Ray Conniff Singers
",NA,1966,NA,NA,TRUE,0.477,0.259,G,-16.096,major,0.0264,0.867,0,0.238,0.374,88.59,1IYn7ytdb8byvHKS7S3Cat,148627,3,G major
Almost Persuaded,7uesA0ZHlPn1bwkA0qpUXl,72,Almost Persuaded,"David Houston
",NA,1966,NA,NA,TRUE,0.313,0.23,G#,-15.202,major,0.0332,0.897,1e-5,0.102,0.334,132.243,7uesA0ZHlPn1bwkA0qpUXl,174040,5,G# major
If I Were A Carpenter  2004 Digital Remaster,4z6UGH0TJuFk9eLGBQYyhd,73,If I Were a Carpenter,"Bobby Darin
",NA,1966,NA,NA,TRUE,0.487,0.311,G,-14.29,major,0.0345,0.119,0.0041,0.111,0.225,75.918,4z6UGH0TJuFk9eLGBQYyhd,141893,4,G major
Dont Mess With Bill  Single Version,6UoklSOHrajLQkD98nP7re,74,Dont Mess with Bill,"The Marvelettes
",NA,1966,NA,NA,TRUE,0.68,0.542,D,-10.398,major,0.0336,0.338,0,0.127,0.5,116.242,6UoklSOHrajLQkD98nP7re,169533,4,D major
Cherry Cherry,2SS3WeSe24ZqTlTSK4KzQZ,75,Cherry Cherry,"Neil Diamond
",NA,1966,NA,NA,TRUE,0.555,0.809,G#,-4.19,major,0.0302,0.0308,0.00122,0.0564,0.934,84.369,2SS3WeSe24ZqTlTSK4KzQZ,163907,4,G# major
Working in the Coal Mine,5GR1Jj5ahZtoR6WqyM5LP4,76,Working In The Coal Mine,"Lee Dorsey
",NA,1966,NA,NA,TRUE,0.766,0.493,D#,-8.571,major,0.0689,0.691,0,0.0556,0.921,142.764,5GR1Jj5ahZtoR6WqyM5LP4,169933,4,D# major
Message to Michael,6vHlv0vQEqQE7b1g3mY78v,77,Message to Michael,"Dionne Warwick
",NA,1966,NA,NA,TRUE,0.579,0.201,C#,-13.698,major,0.0257,0.776,7.59e-5,0.133,0.428,91.739,6vHlv0vQEqQE7b1g3mY78v,185667,4,C# major
Love Is A Hurtin Thing,6vR08FrdLqK0hiC2Y75s4O,78,Love Is a Hurtin Thing,"Lou Rawls
",NA,1966,NA,NA,TRUE,0.409,0.433,D#,-10.693,major,0.0309,0.468,1.53e-5,0.0863,0.74,182.452,6vR08FrdLqK0hiC2Y75s4O,134427,4,D# major
Barbara Ann,0J7d1ewTZNBtQYEGcONyLg,79,Barbara Ann,"The Beach Boys
",NA,1966,NA,NA,TRUE,0.573,0.572,B,-7.519,major,0.036,0.118,0,0.148,0.872,77.681,0J7d1ewTZNBtQYEGcONyLg,133453,4,B major
Gloria,5WNcnqDpO5asMaDIthIcu1,80,Gloria,"The Shadows of Knight
",NA,1966,NA,NA,TRUE,0.681,0.519,A,-10.549,major,0.0317,0.0535,7.29e-4,0.138,0.73,120.221,5WNcnqDpO5asMaDIthIcu1,157333,4,A major
My World Is Empty Without You  Stereo Version,2UUSG19I7Yshi75bzdIs9l,81,My World Is Empty Without You,"The Supremes
",NA,1966,NA,NA,TRUE,0.474,0.694,F#,-8.448,minor,0.0474,0.0576,8.48e-4,0.0786,0.729,88.924,2UUSG19I7Yshi75bzdIs9l,157027,4,F# minor
Rainy Day Women 12  35,7BkAlVpGwXXl3sYNn5OoJ7,82,Rainy Day Women 12  35,"Bob Dylan
",NA,1966,NA,NA,TRUE,0.556,0.592,F,-7.378,major,0.0338,0.458,0,0.0637,0.587,94.889,7BkAlVpGwXXl3sYNn5OoJ7,274067,4,F major
Guantanamera,6Z6bFqqxhHS53Z5SqT0exe,83,Guantanamera,"The Sandpipers
",NA,1966,NA,NA,TRUE,0.603,0.284,D,-14.603,major,0.0298,0.802,0.00294,0.0971,0.628,103.47,6Z6bFqqxhHS53Z5SqT0exe,193720,4,D major
Land Of 1000 Dances,61w1Ry5X8UUsbNoPG7zRP1,84,Land of 1000 Dances,"Wilson Pickett
",NA,1966,NA,NA,TRUE,0.618,0.588,D,-11.624,major,0.0735,0.0128,0.0266,0.351,0.768,86.903,61w1Ry5X8UUsbNoPG7zRP1,146973,4,D major
Oh How Happy,6vc4xOtDRq6kDB2iKsfbbo,85,Oh How Happy,"The Shades of Blue
",NA,1966,NA,NA,TRUE,0.56,0.435,A,-11.35,major,0.0396,0.598,1.54e-5,0.121,0.733,87.217,6vc4xOtDRq6kDB2iKsfbbo,136680,4,A major
Woman,7zd7QV2lCDGGmwOxMiULVY,86,Woman,"Peter and Gordon
",NA,1966,NA,NA,TRUE,0.392,0.552,B,-9.217,major,0.0335,0.0621,0.00467,0.0818,0.53,108.621,7zd7QV2lCDGGmwOxMiULVY,147827,4,B major
You Baby,6o2FF4ArSHzLaLNxWxUndK,87,You Baby,"The Turtles
",NA,1966,NA,NA,TRUE,0.547,0.766,B,-5.706,major,0.0775,0.0431,0.144,0.184,0.886,135.263,6o2FF4ArSHzLaLNxWxUndK,138493,4,B major
Five OClock World,2Wz0v9VNmiL2wJCUryuZDX,88,Five OClock World,"The Vogues
",NA,1966,NA,NA,TRUE,0.5,0.563,A,-11.501,major,0.0303,0.0348,3.17e-6,0.0658,0.866,126.541,2Wz0v9VNmiL2wJCUryuZDX,138600,4,A major
Black Is Black,6lazLV13sV8VNGJTjL4Zeu,89,Black Is Black,"Los Bravos
",NA,1966,NA,NA,TRUE,0.575,0.843,D,-5.931,major,0.0584,0.239,5.16e-6,0.0764,0.858,128.169,6lazLV13sV8VNGJTjL4Zeu,176600,4,D major
Nowhere Man  Remastered,5SUlhldQJtOhUr2GzH5RI7,90,Nowhere Man,"The Beatles
",NA,1966,NA,NA,TRUE,0.534,0.624,E,-9.589,major,0.0462,0.00797,0,0.128,0.687,121.402,5SUlhldQJtOhUr2GzH5RI7,163693,4,E major
Dandy,6PaoF0aLOd9XVaD4NUS1Ta,91,Dandy,"Herman's Hermits
",NA,1966,NA,NA,TRUE,0.586,0.609,D,-8.558,major,0.0287,0.0177,0,0.123,0.556,92.043,6PaoF0aLOd9XVaD4NUS1Ta,122227,4,D major
